name,Id,location,score,length,start,end,Floor,Area,ZX,ZY,length
,2531,158809.4011,,20.27082667,158789.1303,158829.6719,16,380.078,116.3970342,39.9618254,60.81248
,2532,158837.8137,,12.0293,158825.7844,158849.843,6,601.465,116.4085978,39.96185381,36.0879
,2533,158841.4983,,46.85706667,158794.6412,158888.3554,14,1004.08,116.398155,39.9618575,140.5712
,2534,158848.1332,,46.83886667,158801.2943,158894.9721,14,1003.69,116.3998401,39.96186413,140.5166
,2535,158861.9739,,5.6541,158856.3198,158867.628,5,339.246,116.4107436,39.96187797,16.9623
,2536,158884.448,,17.77206667,158866.6759,158902.2201,10,533.162,116.4046178,39.96190045,53.3162
,2537,158924.5,,21.3237,158903.1763,158945.8237,10,639.711,116.4040301,39.9619405,63.9711
,2538,158931.3028,,43.45226667,158887.8505,158974.7551,20,651.784,116.4092325,39.9619473,130.3568
,2539,158937.6979,,8.66082,158929.0371,158946.3587,6,433.041,116.4081256,39.9619537,25.98246
,2540,159104.4106,,20.26624,159084.1444,159124.6768,16,379.992,116.3966319,39.96212041,60.79872
,2541,159111.1551,,3.730186667,159107.4249,159114.8853,2,559.528,116.4103498,39.96212716,11.19056
,2542,159125.1025,,27.5284,159097.5741,159152.6309,6,1376.42,116.3991355,39.9621411,82.5852
,2543,159151.85,,14.30672,159137.5433,159166.1567,6,715.336,116.3973026,39.96216785,42.92016
,2544,159160.0837,,13.82093333,159146.2628,159173.9046,4,1036.57,116.4074875,39.96217608,41.4628
,2545,159166.95,,1.634146667,159165.3159,159168.5841,2,245.122,116.4085866,39.96218295,4.90244
,2546,159178.4,,2.289233333,159176.1108,159180.6892,2,343.385,116.4082366,39.9621944,6.8677
,2547,159185.55,,15.47654,159170.0735,159201.0265,6,773.827,116.4032914,39.96220155,46.42962
,2548,159199.1802,,47.432,159151.7482,159246.6122,12,1185.8,116.4006963,39.96221518,142.296
,2549,159232.0256,,13.31378,159218.7118,159245.3394,6,665.689,116.4053483,39.96224803,39.94134
,2550,159235.5863,,22.7572,159212.8291,159258.3435,6,1137.86,116.4100526,39.96225159,68.2716
,2551,159241.3472,,7.2156,159234.1316,159248.5628,6,360.78,116.3977489,39.96225735,21.6468
,2552,159242.88,,10.4022,159232.4778,159253.2822,3,1040.22,116.409104,39.96225888,31.2066
,2553,159274.9,,5.43956,159269.4604,159280.3396,3,543.956,116.4047092,39.9622909,16.31868
,2554,159315.3242,,23.83472,159291.4895,159339.1589,8,893.802,116.4026464,39.96233132,71.50416
,2555,159324.85,,1.0372,159323.8128,159325.8872,2,155.58,116.407966,39.96234085,3.1116
,2556,159358.8408,,2.27044,159356.5704,159361.1112,3,227.044,116.4097307,39.96237484,6.81132
,2557,159365.4748,,2.06668,159363.4081,159367.5415,2,310.002,116.4082795,39.96238147,6.20004
,2558,159411.043,,6.581453333,159404.4615,159417.6245,4,493.609,116.3965671,39.96242704,19.74436
,2559,159487.75,,1.52986,159486.2201,159489.2799,3,152.986,116.4046455,39.96250375,4.58958
,2560,159498.8239,,13.31544,159485.5085,159512.1393,6,665.772,116.3972862,39.96251482,39.94632
,2561,159561.7762,,28.0908,159533.6854,159589.867,6,1404.54,116.4063579,39.96257778,84.2724
,2562,159566.9,,22.96746667,159543.9325,159589.8675,10,689.024,116.4032381,39.9625829,68.9024
,2563,159569.1,,30.52093333,159538.5791,159599.6209,7,1308.04,116.3990316,39.9625851,91.5628
,2564,159588.6,,8.15594,159580.4441,159596.7559,6,407.797,116.3977372,39.9626046,24.46782
,2565,159607.6471,,21.23153333,159586.4156,159628.8786,10,636.946,116.4038673,39.96262365,63.6946
,2566,159620.3262,,1.56038,159618.7658,159621.8866,3,156.038,116.4094945,39.96263633,4.68114
,2567,159620.6744,,12.66662,159608.0078,159633.341,6,633.331,116.4053417,39.96263667,37.99986
,2568,159622.4249,,27.08613333,159595.3388,159649.511,16,507.865,116.4073984,39.96263842,81.2584
,2569,159625.2,,9.5344,159615.6656,159634.7344,6,476.72,116.4090791,39.9626412,28.6032
,2570,159644.0245,,14.60482,159629.4197,159658.6293,6,730.241,116.4083895,39.96266002,43.81446
,2571,159649.3144,,11.28236667,159638.032,159660.5968,5,676.942,116.4100797,39.96266531,33.8471
,2572,159681.0248,,1.306753333,159679.718,159682.3316,2,196.013,116.4043303,39.96269702,3.92026
,2573,159698.5,,5.033883333,159693.4661,159703.5339,5,302.033,116.4004221,39.9627145,15.10165
,2574,159798.402,,1.48691,159796.9151,159799.8889,3,148.691,116.4094672,39.9628144,4.46073
,2575,159829.0628,,29.9458,159799.117,159859.0086,6,1497.29,116.4009214,39.96284506,89.8374
,2576,159842.0779,,11.80932,159830.2686,159853.8872,4,885.699,116.3973523,39.96285808,35.42796
,2577,159886.6494,,13.896,159872.7534,159900.5454,4,1042.2,116.4063598,39.96290265,41.688
,2578,159943.576,,4.287586667,159939.2884,159947.8636,2,643.138,116.4047047,39.96295958,12.86276
,2579,159954.55,,13.19856,159941.3514,159967.7486,6,659.928,116.4081863,39.96297055,39.59568
,2580,159972.254,,18.72928,159953.5247,159990.9833,6,936.464,116.4100584,39.96298825,56.18784
,2581,159980.2516,,10.18426,159970.0673,159990.4359,6,509.213,116.4090843,39.96299625,30.55278
,2582,159991.5238,,27.86412,159963.6597,160019.3879,12,696.603,116.4053098,39.96300752,83.59236
,2583,159998.4295,,11.4947,159986.9348,160009.9242,6,574.735,116.4074456,39.96301443,34.4841
,2584,160012.448,,4.727916667,160007.7201,160017.1759,5,283.675,116.4004334,39.96302845,14.18375
,2585,160037.0384,,10.09048333,160026.9479,160047.1289,5,605.429,116.3992978,39.96305304,30.27145
,2586,160049.0245,,7.2345,160041.79,160056.259,6,361.725,116.4085586,39.96306502,21.7035
,2587,160074.8396,,4.79752,160070.0421,160079.6371,4,359.814,116.3977136,39.96309084,14.39256
,2588,160130.6,,13.38066667,160117.2193,160143.9807,4,1003.55,116.4063603,39.9631466,40.142
,2589,160136.2983,,13.88034,160122.418,160150.1786,6,694.017,116.3972932,39.9631523,41.64102
,2590,160169.15,,18.8033,160150.3467,160187.9533,6,940.165,116.4040021,39.96318515,56.4099
,2591,160170.7341,,54.4924,160116.2417,160225.2265,12,1362.31,116.3999282,39.96318673,163.4772
,2592,160231.0952,,122.3454,160108.7498,160353.4406,18,2039.09,116.4024382,39.9632471,367.0362
,2593,160306.6868,,8.61994,160298.0669,160315.3067,6,430.997,116.4096601,39.96332269,25.85982
,2594,160317.95,,14.52238,160303.4276,160332.4724,6,726.119,116.4091517,39.96333395,43.56714
,2595,160325.5,,3.58818,160321.9118,160329.0882,3,358.818,116.407411,39.9633415,10.76454
,2596,160333.5909,,10.36760667,160323.2233,160343.9585,7,444.326,116.3991189,39.96334959,31.10282
,2597,160337.8246,,21.63060667,160316.194,160359.4552,7,927.026,116.4082551,39.96335382,64.89182
,2598,160350.2983,,38.29266667,160312.0056,160388.591,5,2297.56,116.4049863,39.9633663,114.878
,2599,160376.8,,10.19519667,160366.6048,160386.9952,7,436.937,116.3988432,39.9633928,30.58559
,2600,160378.8685,,84.5712,160294.2973,160463.4397,12,2114.28,116.4007589,39.96339487,253.7136
,2601,160380.8,,9.75304,160371.047,160390.553,4,731.478,116.4033487,39.9633968,29.25912
,2602,160409.6518,,10.85586667,160398.7959,160420.5077,5,651.352,116.4067767,39.96342565,32.5676
,2603,160413.2,,13.40128333,160399.7987,160426.6013,5,804.077,116.4061125,39.9634292,40.20385
,2604,160419.45,,14.43788,160405.0121,160433.8879,6,721.894,116.3979592,39.96343545,43.31364
,2605,160608.1746,,6.57198,160601.6026,160614.7466,6,328.599,116.3993068,39.96362417,19.71594
,2606,160611.8253,,1.157553333,160610.6677,160612.9829,2,173.633,116.3984727,39.96362783,3.47266
,2607,160719.25,,10.10346667,160709.1465,160729.3535,5,606.208,116.4079219,39.96373525,30.3104
,2608,160754.15,,7.466466667,160746.6835,160761.6165,4,559.985,116.4086468,39.96377015,22.3994
,2609,160802.4515,,0.827543333,160801.624,160803.279,1,248.263,116.3998163,39.96381845,2.48263
,2610,160863.3985,,12.16706,160851.2314,160875.5656,6,608.353,116.400683,39.9638794,36.50118
,2611,160885.4423,,39.2412,160846.2011,160924.6835,4,2943.09,116.4028994,39.96390144,117.7236
,2612,160886.5508,,16.65253333,160869.8983,160903.2033,4,1248.94,116.3980087,39.96390255,49.9576
,2613,160901.9983,,12.96046667,160889.0378,160914.9588,4,972.035,116.39907,39.963918,38.8814
,2614,160963.7513,,10.47942,160953.2719,160974.2307,6,523.971,116.3999139,39.96397975,31.43826
,2615,161058.2168,,47.61882667,161010.598,161105.8356,16,892.853,116.4019937,39.96407422,142.85648
,2616,161083.7751,,2.830773333,161080.9443,161086.6059,2,424.616,116.4009116,39.96409978,8.49232
,2617,161288.3382,,23.44842,161264.8898,161311.7866,18,390.807,116.4006033,39.96430434,70.34526
,2618,161335.7226,,13.58466,161322.1379,161349.3073,6,679.233,116.399934,39.96435172,40.75398
环球贸易中心E座,2619,161432.7531,,507.6128667,160925.1402,161940.366,19,8014.94,116.4043683,39.96444875,1522.8386
,2620,161557.9489,,8.94667,161549.0022,161566.8956,3,894.667,116.3981793,39.96457395,26.84001
,2621,161588.2,,35.80398,161552.396,161624.004,18,596.733,116.4008493,39.9646042,107.41194
,2622,161691.45,,13.16906,161678.2809,161704.6191,6,658.453,116.39993,39.96470745,39.50718
,2623,161799.45,,8.406826667,161791.0432,161807.8568,4,630.512,116.3990414,39.96481545,25.22048
,2624,161886.4141,,4.880406667,161881.5337,161891.2945,2,732.061,116.3984299,39.96490241,14.64122
,2625,161925.7017,,3.239573333,161922.4621,161928.9413,2,485.936,116.3982098,39.9649417,9.71872
,2626,161927.5971,,22.1634,161905.4337,161949.7605,18,369.39,116.4005935,39.9649436,66.4902
,2627,161997.2303,,1.56608,161995.6642,161998.7964,2,234.912,116.3987884,39.96501323,4.69824
,2628,162057.45,,12.3214,162045.1286,162069.7714,6,616.07,116.3999162,39.96507345,36.9642
,2629,162098.6,,62.48266667,162036.1173,162161.0827,16,1171.55,116.4019154,39.9651146,187.448
,2630,162185.6,,21.2888,162164.3112,162206.8888,13,491.28,116.4008399,39.9652016,63.8664
,2631,162202.1,,12.83342,162189.2666,162214.9334,6,641.671,116.3992533,39.9652181,38.50026
,2632,162222.9524,,1.76958,162221.1828,162224.722,3,176.958,116.3980453,39.96523895,5.30874
,2633,162253.8753,,1.86775,162252.0076,162255.7431,3,186.775,116.3983868,39.96526988,5.60325
,2634,162341.578,,9.8184,162331.7596,162351.3964,6,490.92,116.3987166,39.96535758,29.4552
,2635,162400.4765,,15.17886,162385.2976,162415.6554,6,758.943,116.3998872,39.96541648,45.53658
,2636,162491.3675,,22.16424,162469.2033,162513.5317,18,369.404,116.4005571,39.96550737,66.49272
,2637,162505.8287,,1.39247,162504.4362,162507.2212,3,139.247,116.3980338,39.96552183,4.17741
,2638,162522.6766,,12.41486667,162510.2617,162535.0915,2,1862.23,116.4036961,39.96553868,37.2446
,2639,162584.9782,,11.13325,162573.845,162596.1115,5,667.995,116.3989966,39.96560098,33.39975
,2640,162622.35,,4.253966667,162618.096,162626.604,1,1276.19,116.4026952,39.96563835,12.7619
,2641,162719.947,,17.66413333,162702.2829,162737.6111,2,2649.62,116.4044352,39.96573595,52.9924
,2642,162886.4861,,9.6546,162876.8315,162896.1407,6,482.73,116.4003368,39.96590249,28.9638
,2643,162907.2208,,35.5636,162871.6572,162942.7844,6,1778.18,116.4020396,39.96592322,106.6908
,2644,163185.1,,14.03082,163171.0692,163199.1308,6,701.541,116.3997939,39.9662011,42.09246
,2645,163189.15,,10.46976,163178.6802,163199.6198,6,523.488,116.4002873,39.96620515,31.40928
,2646,163190.25,,5.37926,163184.8707,163195.6293,6,268.963,116.3983681,39.96620625,16.13778
,2647,163252.7751,,12.84242,163239.9327,163265.6175,6,642.121,116.3988515,39.96626878,38.52726
,2648,163379.2,,9.76502,163369.435,163388.965,6,488.251,116.3978757,39.9663952,29.29506
,2649,163438.05,,6.95956,163431.0904,163445.0096,6,347.978,116.3994987,39.96645405,20.87868
,2650,163464.5254,,7.19716,163457.3282,163471.7226,6,359.858,116.4002431,39.96648053,21.59148
,2651,163592.1987,,15.45828,163576.7404,163607.657,6,772.914,116.3988217,39.9666082,46.37484
,2652,163661.9748,,5.40582,163656.569,163667.3806,6,270.291,116.4001631,39.96667797,16.21746
,2653,163695.35,,81.6833,163613.6667,163777.0333,30,816.833,116.4026822,39.96671135,245.0499
环球贸易中心A座,2654,163743.9304,,178.1512,163565.7792,163922.0816,24,2226.89,116.4035552,39.96675993,534.4536
环球贸易中心B座,2655,163747.1361,,157.8408,163589.2953,163904.9769,24,1973.01,116.4044632,39.96676314,473.5224
,2656,163770.1693,,32.64624,163737.5231,163802.8155,18,544.104,116.3980991,39.96678617,97.93872
,2657,163792.245,,34.95576,163757.2892,163827.2008,18,582.596,116.3997456,39.96680825,104.86728
,2658,163798.7809,,7.7802,163791.0007,163806.5611,18,129.67,116.3997444,39.96681478,23.3406
,2659,163925.9,,13.45198,163912.448,163939.352,6,672.599,116.3988073,39.9669419,40.35594
,2660,164811.5,,11.06178,164800.4382,164822.5618,6,553.089,116.3979314,39.9678275,33.18534
,2661,164892,,11.91172,164880.0883,164903.9117,6,595.586,116.3991334,39.967908,35.73516
,2662,164893.85,,11.3873,164882.4627,164905.2373,6,569.365,116.398495,39.96790985,34.1619
,2663,164971.2749,,10.04014,164961.2348,164981.315,6,502.007,116.3996937,39.96798727,30.12042
,2664,165225.5242,,11.30234,165214.2219,165236.8265,6,565.117,116.3984783,39.96824152,33.90702
,2665,165305.2235,,11.25274,165293.9708,165316.4762,6,562.637,116.399709,39.96832122,33.75822
,2666,165416.0488,,26.15999667,165389.8888,165442.2088,17,461.647,116.3990825,39.96843205,78.47999
,2667,165563.5983,,11.9998,165551.5985,165575.5981,6,599.99,116.3984579,39.9685796,35.9994
,2668,165641.1,,11.37686,165629.7231,165652.4769,6,568.843,116.3996893,39.9686571,34.13058
,2669,165672.5751,,33.1474,165639.4277,165705.7225,6,1657.37,116.4028586,39.96868858,99.4422
,2670,165710.4349,,23.18382,165687.2511,165733.6187,18,386.397,116.4018624,39.96872643,69.55146
,2671,165929.3439,,10.25786667,165919.086,165939.6018,2,1538.68,116.3982928,39.96894534,30.7736
,2672,166035.3938,,33.1454,166002.2484,166068.5392,6,1657.27,116.4028599,39.96905139,99.4362
,2673,166226.3948,,23.17788,166203.2169,166249.5727,18,386.298,116.4018383,39.96924239,69.53364
,2674,166397.2,,10.5923,166386.6077,166407.7923,6,529.615,116.400407,39.9694132,31.7769
,2675,166398.6785,,27.62437667,166371.0541,166426.3029,17,487.489,116.3998081,39.96941468,82.87313
,2676,166413.5927,,33.1468,166380.4459,166446.7395,6,1657.34,116.4028519,39.96942959,99.4404
,2677,166712.7,,31.11204,166681.588,166743.812,17,549.036,116.3995385,39.9697287,93.33612
,2678,166732.5,,13.8368,166718.6632,166746.3368,6,691.84,116.4004738,39.9697485,41.5104
,2679,166741.5644,,23.17782,166718.3866,166764.7422,18,386.297,116.4018311,39.96975756,69.53346
,2680,166777.9575,,33.147,166744.8105,166811.1045,6,1657.35,116.4028464,39.96979396,99.441
,2681,167064.5982,,11.4676,167053.1306,167076.0658,6,573.38,116.3997366,39.9700806,34.4028
,2682,167074.3,,14.22038,167060.0796,167088.5204,6,711.019,116.4004632,39.9700903,42.66114
,2683,167138.1,,4.83384,167133.2662,167142.9338,6,241.692,116.4031345,39.9701541,14.50152
,2684,167151.159,,37.37846,167113.7805,167188.5375,21,533.978,116.401871,39.97016716,112.13538
,2685,167240.0583,,45.927,167194.1313,167285.9853,6,2296.35,116.4044652,39.97025606,137.781
,2686,167256.75,,3.57824,167253.1718,167260.3282,6,178.912,116.4033189,39.97027275,10.73472
,2687,167374.998,,7.25578,167367.7422,167382.2538,6,362.789,116.4004421,39.970391,21.76734
,2688,167379.8487,,13.86754,167365.9812,167393.7162,6,693.377,116.3997904,39.97039585,41.60262
,2689,167391.9251,,4.8886,167387.0365,167396.8137,6,244.43,116.4034831,39.97040793,14.6658
,2690,167527.15,,4.20428,167522.9457,167531.3543,6,210.214,116.4036545,39.97054315,12.61284
,2691,167592.8,,48.48526667,167544.3147,167641.2853,14,1038.97,116.3991491,39.9706088,145.4558
,2692,167656.2743,,4.55126,167651.723,167660.8256,6,227.563,116.4038273,39.97067227,13.65378
,2693,167686.1913,,12.8033,167673.388,167698.9946,6,640.165,116.400726,39.97070219,38.4099
,2694,167718.6,,11.68026,167706.9197,167730.2803,6,584.013,116.3997856,39.9707346,35.04078
,2695,167788.1828,,3.87504,167784.3078,167792.0578,6,193.752,116.4039899,39.97080418,11.62512
,2696,167817.45,,5.75149,167811.6985,167823.2015,3,575.149,116.4044783,39.97083345,17.25447
,2697,168006.9502,,24.41523,167982.535,168031.3654,17,430.857,116.4004433,39.97102295,73.24569
,2698,168048.75,,13.27346,168035.4765,168062.0235,6,663.673,116.3997671,39.97106475,39.82038
,2699,168086.0235,,17.0868,168068.9367,168103.1103,4,1281.51,116.4024183,39.97110202,51.2604
,2700,168148.327,,24.26,168124.067,168172.587,5,1455.6,116.4037139,39.97116433,72.78
,2701,168184.3,,9.203933333,168175.0961,168193.5039,4,690.295,116.4018718,39.9712003,27.6118
,2702,168193.65,,9.07502,168184.575,168202.725,6,453.751,116.401683,39.97120965,27.22506
,2703,168308.3703,,28.196,168280.1743,168336.5663,7,1208.4,116.4045451,39.97132437,84.588
,2704,168402.45,,1.054753333,168401.3952,168403.5048,1,316.426,116.402496,39.97141845,3.16426
,2705,168435.3625,,26.3641,168408.9984,168461.7266,7,1129.89,116.4036879,39.97145136,79.0923
,2706,168456.2105,,40.21933333,168415.9912,168496.4298,5,2413.16,116.4004148,39.97147221,120.658
,2707,168456.7369,,43.08276,168413.6541,168499.8197,14,923.202,116.3995922,39.97147274,129.24828
,2708,168473.15,,8.790866667,168464.3591,168481.9409,5,527.452,116.398277,39.97148915,26.3726
,2709,168559.5467,,10.5425,168549.0042,168570.0892,3,1054.25,116.398737,39.97157555,31.6275
,2710,168611.9,,1.065536667,168610.8345,168612.9655,1,319.661,116.4027912,39.9716279,3.19661
,2711,168614.9754,,10.23329333,168604.7421,168625.2087,4,767.497,116.40175,39.97163098,30.69988
,2712,168743.2261,,5.1856,168738.0405,168748.4117,6,259.28,116.4032733,39.97175923,15.5568
,2713,168765.8068,,5.468,168760.3388,168771.2748,6,273.4,116.403498,39.97178181,16.404
,2714,168773.3013,,13.32946667,168759.9718,168786.6308,4,999.71,116.4022555,39.9717893,39.9884
,2715,168805.1,,4.85684,168800.2432,168809.9568,6,242.842,116.4041524,39.9718211,14.57052
,2716,168806.0447,,5.29514,168800.7496,168811.3398,6,264.757,116.4043598,39.97182204,15.88542
,2717,168813.2748,,5.71912,168807.5557,168818.9939,6,285.956,116.4045936,39.97182927,17.15736
,2718,168821.8,,2.17083,168819.6292,168823.9708,3,217.083,116.4036935,39.9718378,6.51249
,2719,168845.3058,,2.66972,168842.6361,168847.9755,3,266.972,116.4039124,39.97186131,8.00916
,2720,168938.6982,,8.244683333,168930.4535,168946.9429,5,494.681,116.3988303,39.9719547,24.73405
,2721,169031.3462,,26.03170333,169005.3145,169057.3779,17,459.383,116.3998518,39.97204735,78.09511
,2722,169094.8751,,40.10662667,169054.7685,169134.9817,17,707.764,116.4026987,39.97211088,120.31988
,2723,169145.4748,,30.15337,169115.3214,169175.6282,13,695.847,116.4018978,39.97216147,90.46011
,2724,169172.375,,11.47498,169160.9,169183.85,6,573.749,116.4043934,39.97218838,34.42494
,2725,169194.9,,20.2792,169174.6208,169215.1792,6,1013.96,116.4036644,39.9722109,60.8376
,2726,169214.2759,,6.4439,169207.832,169220.7198,5,386.634,116.3988446,39.97223028,19.3317
,2727,169274.7105,,19.83733333,169254.8732,169294.5478,2,2975.6,116.4005867,39.97229071,59.512
,2728,169374.05,,60.956,169313.094,169435.006,6,3047.8,116.3981416,39.97239005,182.868
,2729,169449.0462,,33.68786667,169415.3583,169482.7341,22,459.38,116.3994063,39.97246505,101.0636
,2730,169516.35,,9.404083333,169506.9459,169525.7541,5,564.245,116.3988107,39.97253235,28.21225
,2731,169534.1227,,31.811,169502.3117,169565.9337,6,1590.55,116.4039469,39.97255012,95.433
,2732,169730.6462,,26.03142,169704.6148,169756.6776,17,459.378,116.3997899,39.97274665,78.09426
,2733,169878.218,,50.66651667,169827.5515,169928.8845,17,894.115,116.4030261,39.97289422,151.99955
,2734,169908.3936,,52.11837333,169856.2752,169960.512,17,919.736,116.4037491,39.97292439,156.35512
,2735,169926.8181,,47.62295,169879.1952,169974.4411,17,840.405,116.4044897,39.97294282,142.86885
,2736,169949.0358,,89.97933333,169859.0565,170039.0151,20,1349.69,116.4019686,39.97296504,269.938
,2737,169981.715,,83.7984,169897.9166,170065.5134,12,2094.96,116.4005523,39.97299772,251.3952
,2738,170197.2462,,26.03125,170171.215,170223.2775,17,459.375,116.3993446,39.97321325,78.09375
,2739,170228.0956,,26.01221,170202.0834,170254.1078,17,459.039,116.3987492,39.9732441,78.03663
,2740,170468.5462,,26.03113667,170442.5151,170494.5773,17,459.373,116.3997765,39.97348455,78.09341
,2741,170499.75,,45.23751,170454.5125,170544.9875,17,798.309,116.4006791,39.97351575,135.71253
,2742,170507.1781,,87.6585,170419.5196,170594.8366,15,1753.17,116.4020081,39.97352318,262.9755
,2743,170537.95,,4.16838,170533.7816,170542.1184,3,416.838,116.4002082,39.97355395,12.50514
,2744,170600.1462,,26.03113667,170574.1151,170626.1773,17,459.373,116.3982127,39.97361615,78.09341
,2745,170706.499,,194.7735333,170511.7255,170901.2725,17,3437.18,116.4036382,39.9737225,584.3206
,2746,170753,,8.36992,170744.6301,170761.3699,3,836.992,116.4003376,39.973769,25.10976
,2747,171919.9,,6.104726667,171913.7953,171926.0047,2,915.709,116.4004997,39.9749359,18.31418
,2748,172017.85,,3.483526667,172014.3665,172021.3335,2,522.529,116.401898,39.97503385,10.45058
,2749,172309.7266,,3.600893333,172306.1257,172313.3275,2,540.134,116.4042627,39.97532573,10.80268
,2750,172313.9,,25.99583333,172287.9042,172339.8958,5,1559.75,116.4027747,39.9753299,77.9875
,2751,172883.3764,,12.69836,172870.678,172896.0748,4,952.377,116.4041195,39.97589938,38.09508
,2752,172937.45,,1.758106667,172935.6919,172939.2081,4,131.858,116.4034626,39.97595345,5.27432
,2753,173168,,1.49367,173166.5063,173169.4937,1,448.101,116.4026531,39.976184,4.48101
外运大厦,2754,173277.7943,,10.75286667,173267.0414,173288.5472,2,1612.93,116.3986662,39.97629379,32.2586
中海国际中心-A座,2755,173309.6822,,39.17503333,173270.5072,173348.8572,11,1068.41,116.3996765,39.97632568,117.5251
,2756,173444.95,,1.778823333,173443.1712,173446.7288,1,533.647,116.4026341,39.97646095,5.33647
,2757,173458.65,,12.46463333,173446.1854,173471.1146,10,373.939,116.4031102,39.97647465,37.3939
,2758,173493.9964,,11.32977333,173482.6666,173505.3262,4,849.733,116.4037674,39.97651,33.98932
,2759,173506.45,,12.44908333,173494.0009,173518.8991,5,746.945,116.4044146,39.97652245,37.34725
,2760,173515.7198,,17.74235667,173497.9774,173533.4622,13,409.439,116.4020721,39.97653172,53.22707
新华金融大厦,2761,173746.4248,,9.011133333,173737.4137,173755.4359,2,1351.67,116.3980354,39.97676242,27.0334
中海国际中心-B座,2762,173771.5,,47.4771,173724.0229,173818.9771,11,1294.83,116.4002496,39.9767875,142.4313
,2763,173774.1,,1.685346667,173772.4147,173775.7853,2,252.802,116.4033887,39.9767901,5.05604
,2764,173853.967,,12.20161333,173841.7654,173866.1686,4,915.121,116.4026655,39.97686997,36.60484
,2765,173863.7107,,11.24729667,173852.4634,173874.958,7,482.027,116.4039326,39.97687971,33.74189
,2766,173868.25,,13.64906,173854.6009,173881.8991,6,682.453,116.4044292,39.97688425,40.94718
,2767,174006.868,,20.915,173985.953,174027.783,6,1045.75,116.4022383,39.97702287,62.745
,2768,174209.95,,20.89333333,174189.0567,174230.8433,4,1567,116.4030353,39.97722595,62.68
,2769,174230.702,,14.64198,174216.06,174245.344,6,732.099,116.404477,39.9772467,43.92594
,2770,174231.45,,2.788593333,174228.6614,174234.2386,2,418.289,116.4038832,39.97724745,8.36578
,2771,175986.4016,,10.06884,175976.3328,175996.4704,6,503.442,116.4018029,39.9790024,30.20652
,2772,176264.55,,4.65994,176259.8901,176269.2099,2,698.991,116.3978947,39.97928055,13.97982
,2773,176307.526,,10.91212,176296.6139,176318.4381,6,545.606,116.4018183,39.97932353,32.73636
恒毅大厦,2774,176366.009,,85.18326667,176280.8257,176451.1923,11,2323.18,116.3997173,39.97938201,255.5498
,2775,176625.05,,14.28668,176610.7633,176639.3367,6,714.334,116.4022599,39.97964105,42.86004
,2776,176805.05,,10.88984,176794.1602,176815.9398,6,544.492,116.401615,39.97982105,32.66952
,2777,176971.1,,16.0646,176955.0354,176987.1646,6,803.23,116.4023425,39.9799871,48.1938
,2778,177028.1,,4.568066667,177023.5319,177032.6681,2,685.21,116.3979953,39.9800441,13.7042
天圆祥泰大厦,2779,177096.5654,,64.05006667,177032.5153,177160.6155,11,1746.82,116.4003837,39.98011257,192.1502
,2780,177108.35,,4.235073333,177104.1149,177112.5851,2,635.261,116.3986579,39.98012435,12.70522
,2781,177298.95,,15.68178,177283.2682,177314.6318,6,784.089,116.4024719,39.98031495,47.04534
,2782,177329.4,,9.72854,177319.6715,177339.1285,6,486.427,116.4016303,39.9803454,29.18562
,2783,177642.7019,,8.00496,177634.6969,177650.7069,6,400.248,116.4027264,39.9806587,24.01488
,2784,177685.0485,,12.53241667,177672.5161,177697.5809,5,751.945,116.4020661,39.98070105,37.59725
,2785,177696.3589,,127.0052,177569.3537,177823.3641,28,1360.77,116.4038953,39.98071236,381.0156
,2786,177711.353,,0.718486667,177710.6345,177712.0715,2,107.773,116.3984621,39.98072735,2.15546
,2787,177736.6,,1.82408,177734.7759,177738.4241,2,273.612,116.3982195,39.9807526,5.47224
,2788,177862.8846,,16.9614,177845.9232,177879.846,3,1696.14,116.3990064,39.98087888,50.8842
,2789,177907.7067,,5.66102,177902.0457,177913.3677,3,566.102,116.4031306,39.98092371,16.98306
,2790,177961.8203,,7.76125,177954.0591,177969.5816,3,776.125,116.4027592,39.98097782,23.28375
,2791,178003.9258,,12.7965,177991.1293,178016.7223,5,767.79,116.4016652,39.98101993,38.3895
,2792,178059.9356,,86.9766,177972.959,178146.9122,6,4348.83,116.4001442,39.98107594,260.9298
,2793,178261.9048,,3.80617,178258.0986,178265.711,3,380.617,116.3992111,39.9812779,11.41851
,2794,178276.7942,,8.63985,178268.1544,178285.4341,3,863.985,116.39887,39.98129279,25.91955
,2795,178281.0669,,126.9986667,178154.0682,178408.0656,28,1360.7,116.4044237,39.98129707,380.996
北京北亚医院,2796,178315.5948,,32.99283333,178282.602,178348.5876,5,1979.57,116.4025934,39.98133159,98.9785
,2797,178994.55,,6.10837,178988.4416,179000.6584,3,610.837,116.4030799,39.98201055,18.32511
,2798,179054.1355,,11.46708333,179042.6684,179065.6026,5,688.025,116.4045747,39.98207014,34.40125
,2799,179091.8054,,17.66693333,179074.1385,179109.4723,2,2650.04,116.4005711,39.98210781,53.0008
,2800,179102.2884,,5.730886667,179096.5575,179108.0193,2,859.633,116.4038056,39.98211829,17.19266
,2801,179174.7,,5.75244,179168.9476,179180.4524,9,191.748,116.4033122,39.9821907,17.25732
,2802,179345.95,,12.63592,179333.3141,179358.5859,6,631.796,116.4031267,39.98236195,37.90776
,2803,179467.4102,,58.0514,179409.3588,179525.4616,6,2902.57,116.4021113,39.98248341,174.1542
